datetime,charge_MW
2018-10-16 00:00:00,0.0
2018-10-16 00:30:00,0.0
2018-10-16 01:00:00,0.0
2018-10-16 01:30:00,0.0
2018-10-16 02:00:00,0.0
2018-10-16 02:30:00,0.0
2018-10-16 03:00:00,0.0
2018-10-16 03:30:00,0.0
2018-10-16 04:00:00,0.0
2018-10-16 04:30:00,0.0
2018-10-16 05:00:00,0.0
2018-10-16 05:30:00,0.0
2018-10-16 06:00:00,0.0
2018-10-16 06:30:00,0.0
2018-10-16 07:00:00,0.0
2018-10-16 07:30:00,0.0
2018-10-16 08:00:00,0.0
2018-10-16 08:30:00,0.023994761904762237
2018-10-16 09:00:00,0.42827376190476235
2018-10-16 09:30:00,0.6137824285714284
2018-10-16 10:00:00,0.6762514285714282
2018-10-16 10:30:00,0.7802557619047614
2018-10-16 11:00:00,1.1851580952380953
2018-10-16 11:30:00,1.3966104285714294
2018-10-16 12:00:00,1.6558690952380954
2018-10-16 12:30:00,1.5190754285714287
2018-10-16 13:00:00,1.3236447619047618
2018-10-16 13:30:00,0.956162095238095
2018-10-16 14:00:00,0.8022307619047615
2018-10-16 14:30:00,0.47387409523809465
2018-10-16 15:00:00,0.16481709523809546
2018-10-16 15:30:00,-1.0511408764984482
2018-10-16 16:00:00,-1.2099378111243533
2018-10-16 16:30:00,-1.2806280249669846
2018-10-16 17:00:00,-1.3688131182502987
2018-10-16 17:30:00,-1.4225054055502269
2018-10-16 18:00:00,-1.4110113659421317
2018-10-16 18:30:00,-1.2983704902600643
2018-10-16 19:00:00,-0.994148038230937
2018-10-16 19:30:00,-0.8433290678704372
2018-10-16 20:00:00,-0.6548699231726851
2018-10-16 20:30:00,-0.46524587813343443
2018-10-16 21:00:00,0.0
2018-10-16 21:30:00,0.0
2018-10-16 22:00:00,0.0
2018-10-16 22:30:00,0.0
2018-10-16 23:00:00,0.0
2018-10-16 23:30:00,0.0
2018-10-17 00:00:00,0.0
2018-10-17 00:30:00,0.0
2018-10-17 01:00:00,0.0
2018-10-17 01:30:00,0.0
2018-10-17 02:00:00,0.0
2018-10-17 02:30:00,0.0
2018-10-17 03:00:00,0.0
2018-10-17 03:30:00,0.0
2018-10-17 04:00:00,0.0
2018-10-17 04:30:00,0.0
2018-10-17 05:00:00,0.0
2018-10-17 05:30:00,0.0
2018-10-17 06:00:00,0.0
2018-10-17 06:30:00,0.0
2018-10-17 07:00:00,0.0
2018-10-17 07:30:00,0.016175104166666635
2018-10-17 08:00:00,0.10666243749999998
2018-10-17 08:30:00,0.2986014375000001
2018-10-17 09:00:00,0.5955224375
2018-10-17 09:30:00,0.4778407708333333
2018-10-17 10:00:00,0.8443477708333333
2018-10-17 10:30:00,1.0309621041666668
2018-10-17 11:00:00,1.1974571041666662
2018-10-17 11:30:00,1.185318770833333
2018-10-17 12:00:00,1.2281527708333333
2018-10-17 12:30:00,1.1522861041666665
2018-10-17 13:00:00,1.0913194374999997
2018-10-17 13:30:00,0.9390877708333332
2018-10-17 14:00:00,0.772297104166667
2018-10-17 14:30:00,0.6675164375
2018-10-17 15:00:00,0.39645243750000014
2018-10-17 15:30:00,-1.0494774106914961
2018-10-17 16:00:00,-1.2222938885128007
2018-10-17 16:30:00,-1.3105141550788484
2018-10-17 17:00:00,-1.3895437747616781
2018-10-17 17:30:00,-1.414761233617063
2018-10-17 18:00:00,-1.4007089191978608
2018-10-17 18:30:00,-1.2966216471162697
2018-10-17 19:00:00,-1.010548557857706
2018-10-17 19:30:00,-0.8398788134370598
2018-10-17 20:00:00,-0.6456642510736998
2018-10-17 20:30:00,-0.41998734865551746
2018-10-17 21:00:00,0.0
2018-10-17 21:30:00,0.0
2018-10-17 22:00:00,0.0
2018-10-17 22:30:00,0.0
2018-10-17 23:00:00,0.0
2018-10-17 23:30:00,0.0
2018-10-18 00:00:00,0.0
2018-10-18 00:30:00,0.0
2018-10-18 01:00:00,0.0
2018-10-18 01:30:00,0.0
2018-10-18 02:00:00,0.0
2018-10-18 02:30:00,0.0
2018-10-18 03:00:00,0.0
2018-10-18 03:30:00,0.0
2018-10-18 04:00:00,0.0
2018-10-18 04:30:00,0.0
2018-10-18 05:00:00,0.0
2018-10-18 05:30:00,0.0
2018-10-18 06:00:00,0.0
2018-10-18 06:30:00,0.0
2018-10-18 07:00:00,0.0
2018-10-18 07:30:00,0.0
2018-10-18 08:00:00,0.0
2018-10-18 08:30:00,0.0
2018-10-18 09:00:00,0.32761419444444506
2018-10-18 09:30:00,0.6425848611111107
2018-10-18 10:00:00,0.9562528611111116
2018-10-18 10:30:00,1.3692838611111122
2018-10-18 11:00:00,1.482477194444445
2018-10-18 11:30:00,1.5709771944444448
2018-10-18 12:00:00,1.4362438611111117
2018-10-18 12:30:00,1.2926438611111115
2018-10-18 13:00:00,1.252311194444444
2018-10-18 13:30:00,0.8006135277777775
2018-10-18 14:00:00,0.6772111944444434
2018-10-18 14:30:00,0.19178619444444323
2018-10-18 15:00:00,0.0
2018-10-18 15:30:00,-1.0422948787582056
2018-10-18 16:00:00,-1.2604424498476525
2018-10-18 16:30:00,-1.3188143602158986
2018-10-18 17:00:00,-1.3873372176872454
2018-10-18 17:30:00,-1.4222056593159953
2018-10-18 18:00:00,-1.380912924485042
2018-10-18 18:30:00,-1.2761472565704295
2018-10-18 19:00:00,-0.9777982171088656
2018-10-18 19:30:00,-0.821039119734395
2018-10-18 20:00:00,-0.6459357227087575
2018-10-18 20:30:00,-0.4670721935675135
2018-10-18 21:00:00,0.0
2018-10-18 21:30:00,0.0
2018-10-18 22:00:00,0.0
2018-10-18 22:30:00,0.0
2018-10-18 23:00:00,0.0
2018-10-18 23:30:00,0.0
2018-10-19 00:00:00,0.0
2018-10-19 00:30:00,0.0
2018-10-19 01:00:00,0.0
2018-10-19 01:30:00,0.0
2018-10-19 02:00:00,0.0
2018-10-19 02:30:00,0.0
2018-10-19 03:00:00,0.0
2018-10-19 03:30:00,0.0
2018-10-19 04:00:00,0.0
2018-10-19 04:30:00,0.0
2018-10-19 05:00:00,0.0
2018-10-19 05:30:00,0.0
2018-10-19 06:00:00,0.0
2018-10-19 06:30:00,0.0
2018-10-19 07:00:00,0.0
2018-10-19 07:30:00,0.0
2018-10-19 08:00:00,0.06723060000000035
2018-10-19 08:30:00,0.1990792666666668
2018-10-19 09:00:00,0.39247926666666705
2018-10-19 09:30:00,0.49863060000000015
2018-10-19 10:00:00,0.3800306000000004
2018-10-19 10:30:00,0.42736393333333356
2018-10-19 11:00:00,0.4699686000000002
2018-10-19 11:30:00,1.3254482666666658
2018-10-19 12:00:00,1.4761482666666668
2018-10-19 12:30:00,1.5337392666666665
2018-10-19 13:00:00,1.6414059333333328
2018-10-19 13:30:00,1.432405933333333
2018-10-19 14:00:00,1.2755815999999993
2018-10-19 14:30:00,0.6592572666666662
2018-10-19 15:00:00,0.22123060000000042
2018-10-19 15:30:00,-1.0622855917187186
2018-10-19 16:00:00,-1.2382999855363261
2018-10-19 16:30:00,-1.3315929161138296
2018-10-19 17:00:00,-1.413400884209565
2018-10-19 17:30:00,-1.4322726191920843
2018-10-19 18:00:00,-1.3976690648899495
2018-10-19 18:30:00,-1.2744099112432
2018-10-19 19:00:00,-0.9603198307705465
2018-10-19 19:30:00,-0.829073863694882
2018-10-19 20:00:00,-0.6408562494486564
2018-10-19 20:30:00,-0.41981908318224115
2018-10-19 21:00:00,0.0
2018-10-19 21:30:00,0.0
2018-10-19 22:00:00,0.0
2018-10-19 22:30:00,0.0
2018-10-19 23:00:00,0.0
2018-10-19 23:30:00,0.0
2018-10-20 00:00:00,0.0
2018-10-20 00:30:00,0.0
2018-10-20 01:00:00,0.0
2018-10-20 01:30:00,0.0
2018-10-20 02:00:00,0.0
2018-10-20 02:30:00,0.0
2018-10-20 03:00:00,0.0
2018-10-20 03:30:00,0.0
2018-10-20 04:00:00,0.0
2018-10-20 04:30:00,0.0
2018-10-20 05:00:00,0.0
2018-10-20 05:30:00,0.0
2018-10-20 06:00:00,0.0
2018-10-20 06:30:00,0.0
2018-10-20 07:00:00,0.0
2018-10-20 07:30:00,0.0
2018-10-20 08:00:00,0.0
2018-10-20 08:30:00,0.0
2018-10-20 09:00:00,0.2574672727272735
2018-10-20 09:30:00,0.6874836060606067
2018-10-20 10:00:00,1.0250962727272726
2018-10-20 10:30:00,1.1034689393939388
2018-10-20 11:00:00,1.5068829393939394
