datetime,charge_MW
2020-07-03 00:00:00,0.0
2020-07-03 00:30:00,0.0
2020-07-03 01:00:00,0.0
2020-07-03 01:30:00,0.0
2020-07-03 02:00:00,0.0
2020-07-03 02:30:00,0.0
2020-07-03 03:00:00,0.0
2020-07-03 03:30:00,0.0
2020-07-03 04:00:00,0.0
2020-07-03 04:30:00,0.0
2020-07-03 05:00:00,0.0
2020-07-03 05:30:00,0.0
2020-07-03 06:00:00,0.0
2020-07-03 06:30:00,0.0
2020-07-03 07:00:00,0.0
2020-07-03 07:30:00,0.0
2020-07-03 08:00:00,0.3923515731808428
2020-07-03 08:30:00,0.5905272235300293
2020-07-03 09:00:00,0.6385501515979563
2020-07-03 09:30:00,0.7291117250468927
2020-07-03 10:00:00,0.7929432902041387
2020-07-03 10:30:00,0.8153870828779568
2020-07-03 11:00:00,0.8477927621348753
2020-07-03 11:30:00,0.905016848533446
2020-07-03 12:00:00,1.088800556551321
2020-07-03 12:30:00,1.2427791930680825
2020-07-03 13:00:00,1.2946264922910715
2020-07-03 13:30:00,1.1891026156975135
2020-07-03 14:00:00,0.9431445690094677
2020-07-03 14:30:00,0.5298659162764049
2020-07-03 15:00:00,0.0
2020-07-03 15:30:00,-1.0327395632778187
2020-07-03 16:00:00,-1.3082849178741265
2020-07-03 16:30:00,-1.3351658259791692
2020-07-03 17:00:00,-1.3306036921584086
2020-07-03 17:30:00,-1.3057313813672728
2020-07-03 18:00:00,-1.1892308316729046
2020-07-03 18:30:00,-1.0904267809414296
2020-07-03 19:00:00,-0.9580719035050101
2020-07-03 19:30:00,-0.9041011021384096
2020-07-03 20:00:00,-0.8215101226430678
2020-07-03 20:30:00,-0.7241338784423806
2020-07-03 21:00:00,0.0
2020-07-03 21:30:00,0.0
2020-07-03 22:00:00,0.0
2020-07-03 22:30:00,0.0
2020-07-03 23:00:00,0.0
2020-07-03 23:30:00,0.0
2020-07-04 00:00:00,0.0
2020-07-04 00:30:00,0.0
2020-07-04 01:00:00,0.0
2020-07-04 01:30:00,0.0
2020-07-04 02:00:00,0.0
2020-07-04 02:30:00,0.0
2020-07-04 03:00:00,0.0
2020-07-04 03:30:00,0.0
2020-07-04 04:00:00,0.0
2020-07-04 04:30:00,0.0
2020-07-04 05:00:00,0.0
2020-07-04 05:30:00,0.0
2020-07-04 06:00:00,0.0
2020-07-04 06:30:00,0.0
2020-07-04 07:00:00,0.0
2020-07-04 07:30:00,0.0
2020-07-04 08:00:00,0.03666408703435586
2020-07-04 08:30:00,0.3278741760288221
2020-07-04 09:00:00,0.6668009724489047
2020-07-04 09:30:00,1.0125129930344543
2020-07-04 10:00:00,1.2173754430227648
2020-07-04 10:30:00,1.2683215067188707
2020-07-04 11:00:00,1.2542184737565862
2020-07-04 11:30:00,1.1581275062851124
2020-07-04 12:00:00,1.044609957391816
2020-07-04 12:30:00,0.8556523647008708
2020-07-04 13:00:00,0.6784172487255408
2020-07-04 13:30:00,0.5821194287877328
2020-07-04 14:00:00,0.5906791275961362
2020-07-04 14:30:00,0.6363817317922892
2020-07-04 15:00:00,0.6702449826757434
2020-07-04 15:30:00,-0.9235062964256116
2020-07-04 16:00:00,-1.1232577849683691
2020-07-04 16:30:00,-1.239599202109302
2020-07-04 17:00:00,-1.3378494218254804
2020-07-04 17:30:00,-1.2977312280960551
2020-07-04 18:00:00,-1.2147110825810779
2020-07-04 18:30:00,-1.1723549226300112
2020-07-04 19:00:00,-1.0241073137820578
2020-07-04 19:30:00,-0.9535523543875932
2020-07-04 20:00:00,-0.8822738141937825
2020-07-04 20:30:00,-0.8310565790006588
2020-07-04 21:00:00,0.0
2020-07-04 21:30:00,0.0
2020-07-04 22:00:00,0.0
2020-07-04 22:30:00,0.0
2020-07-04 23:00:00,0.0
2020-07-04 23:30:00,0.0
2020-07-05 00:00:00,0.0
2020-07-05 00:30:00,0.0
2020-07-05 01:00:00,0.0
2020-07-05 01:30:00,0.0
2020-07-05 02:00:00,0.0
2020-07-05 02:30:00,0.0
2020-07-05 03:00:00,0.0
2020-07-05 03:30:00,0.0
2020-07-05 04:00:00,0.0
2020-07-05 04:30:00,0.0
2020-07-05 05:00:00,0.0
2020-07-05 05:30:00,0.0
2020-07-05 06:00:00,0.0
2020-07-05 06:30:00,0.0
2020-07-05 07:00:00,0.0
2020-07-05 07:30:00,0.0
2020-07-05 08:00:00,0.027477300863739448
2020-07-05 08:30:00,0.090592851417699
2020-07-05 09:00:00,0.13033462188798636
2020-07-05 09:30:00,0.11433030633367845
2020-07-05 10:00:00,0.2271597264077909
2020-07-05 10:30:00,0.5694739982610747
2020-07-05 11:00:00,0.7958422808212352
2020-07-05 11:30:00,1.1014929897536079
2020-07-05 12:00:00,1.3619436079695433
2020-07-05 12:30:00,1.448857825315447
2020-07-05 13:00:00,1.4625529035651366
2020-07-05 13:30:00,1.3965228114842594
2020-07-05 14:00:00,1.255455148753895
2020-07-05 14:30:00,1.0966666171727861
2020-07-05 15:00:00,0.9212970099921202
2020-07-05 15:30:00,-1.1331099087982672
2020-07-05 16:00:00,-1.3074547316599534
2020-07-05 16:30:00,-1.3838430524064944
2020-07-05 17:00:00,-1.3386269766920174
2020-07-05 17:30:00,-1.2842055900243408
2020-07-05 18:00:00,-1.190909108522055
2020-07-05 18:30:00,-1.092373751784574
2020-07-05 19:00:00,-0.9628589225879456
2020-07-05 19:30:00,-0.8406376093934795
2020-07-05 20:00:00,-0.7728081703186086
2020-07-05 20:30:00,-0.6931721778122631
2020-07-05 21:00:00,0.0
