datetime,charge_MW
2019-03-10 00:00:00,0.0
2019-03-10 00:30:00,0.0
2019-03-10 01:00:00,0.0
2019-03-10 01:30:00,0.0
2019-03-10 02:00:00,0.0
2019-03-10 02:30:00,0.0
2019-03-10 03:00:00,0.0
2019-03-10 03:30:00,0.0
2019-03-10 04:00:00,0.0
2019-03-10 04:30:00,0.0
2019-03-10 05:00:00,0.0
2019-03-10 05:30:00,0.0
2019-03-10 06:00:00,0.0
2019-03-10 06:30:00,0.0
2019-03-10 07:00:00,0.0
2019-03-10 07:30:00,0.0
2019-03-10 08:00:00,0.0
2019-03-10 08:30:00,0.0
2019-03-10 09:00:00,0.2521799537904866
2019-03-10 09:30:00,0.5105194722884825
2019-03-10 10:00:00,0.8031593882801734
2019-03-10 10:30:00,1.118454792029756
2019-03-10 11:00:00,1.3105109611563475
2019-03-10 11:30:00,1.3726455168926128
2019-03-10 12:00:00,1.382315118484413
2019-03-10 12:30:00,1.3138929474542793
2019-03-10 13:00:00,1.2382666521663592
2019-03-10 13:30:00,1.057683040978309
2019-03-10 14:00:00,0.8372168404934004
2019-03-10 14:30:00,0.5440395001532483
2019-03-10 15:00:00,0.2591158158321312
2019-03-10 15:30:00,-0.5584881963872331
2019-03-10 16:00:00,-0.824888587632012
2019-03-10 16:30:00,-1.1409693579308473
2019-03-10 17:00:00,-1.2479881299511855
2019-03-10 17:30:00,-1.459106971946384
2019-03-10 18:00:00,-1.57589432003821
2019-03-10 18:30:00,-1.610724685574032
2019-03-10 19:00:00,-1.3335951488822688
2019-03-10 19:30:00,-1.0734853599595429
2019-03-10 20:00:00,-0.7075200623461159
2019-03-10 20:30:00,-0.4673391793521691
2019-03-10 21:00:00,0.0
2019-03-10 21:30:00,0.0
2019-03-10 22:00:00,0.0
2019-03-10 22:30:00,0.0
2019-03-10 23:00:00,0.0
2019-03-10 23:30:00,0.0
2019-03-11 00:00:00,0.0
2019-03-11 00:30:00,0.0
2019-03-11 01:00:00,0.0
2019-03-11 01:30:00,0.0
2019-03-11 02:00:00,0.0
2019-03-11 02:30:00,0.0
2019-03-11 03:00:00,0.0
2019-03-11 03:30:00,0.0
2019-03-11 04:00:00,0.0
2019-03-11 04:30:00,0.0
2019-03-11 05:00:00,0.0
2019-03-11 05:30:00,0.0
2019-03-11 06:00:00,0.0
2019-03-11 06:30:00,0.0
2019-03-11 07:00:00,0.0
2019-03-11 07:30:00,0.0
2019-03-11 08:00:00,0.0
2019-03-11 08:30:00,0.04681155423270282
2019-03-11 09:00:00,0.4368602683300384
2019-03-11 09:30:00,0.71634035389378
2019-03-11 10:00:00,0.9969502659009151
2019-03-11 10:30:00,1.1515894500213937
2019-03-11 11:00:00,1.2899709273577653
2019-03-11 11:30:00,1.2987940780049712
2019-03-11 12:00:00,1.2969022024771013
2019-03-11 12:30:00,1.1981061293187658
2019-03-11 13:00:00,1.1013002935279173
2019-03-11 13:30:00,0.890797133905353
2019-03-11 14:00:00,0.7610271334115211
2019-03-11 14:30:00,0.5462390798481969
2019-03-11 15:00:00,0.26831112976957816
2019-03-11 15:30:00,-0.23516205017890107
2019-03-11 16:00:00,-0.47810743599215755
2019-03-11 16:30:00,-0.7925454347892461
2019-03-11 17:00:00,-1.1927821520709543
2019-03-11 17:30:00,-1.4743658388149299
2019-03-11 18:00:00,-1.6505107175582894
2019-03-11 18:30:00,-1.7362772271059281
2019-03-11 19:00:00,-1.4721904472111984
2019-03-11 19:30:00,-1.2512095318575935
2019-03-11 20:00:00,-1.0036575318517045
2019-03-11 20:30:00,-0.7131916325690968
2019-03-11 21:00:00,0.0
2019-03-11 21:30:00,0.0
2019-03-11 22:00:00,0.0
2019-03-11 22:30:00,0.0
2019-03-11 23:00:00,0.0
2019-03-11 23:30:00,0.0
2019-03-12 00:00:00,0.0
2019-03-12 00:30:00,0.0
2019-03-12 01:00:00,0.0
2019-03-12 01:30:00,0.0
2019-03-12 02:00:00,0.0
2019-03-12 02:30:00,0.0
2019-03-12 03:00:00,0.0
2019-03-12 03:30:00,0.0
2019-03-12 04:00:00,0.22356078149514283
2019-03-12 04:30:00,0.20038679583894572
2019-03-12 05:00:00,0.18108441074220263
2019-03-12 05:30:00,0.16521374998596375
2019-03-12 06:00:00,0.15229474200039336
2019-03-12 06:30:00,0.15475122278907602
2019-03-12 07:00:00,0.1649101378910042
2019-03-12 07:30:00,0.18789009559347222
2019-03-12 08:00:00,0.21150074420813195
2019-03-12 08:30:00,0.23799360040333253
2019-03-12 09:00:00,0.273701151792348
2019-03-12 09:30:00,0.23748572918129476
2019-03-12 10:00:00,0.31981350185224516
2019-03-12 10:30:00,0.5230020798899134
2019-03-12 11:00:00,0.8375893622574578
2019-03-12 11:30:00,0.8396135332729237
2019-03-12 12:00:00,0.666190600261801
2019-03-12 12:30:00,0.7797184531962192
2019-03-12 13:00:00,0.8913241105991253
2019-03-12 13:30:00,1.0842933960069787
2019-03-12 14:00:00,1.1870970998397385
2019-03-12 14:30:00,1.2116726912858442
2019-03-12 15:00:00,1.268912009616444
2019-03-12 15:30:00,-0.2188892607414757
2019-03-12 16:00:00,-0.5122925242595914
2019-03-12 16:30:00,-0.8078972696376389
2019-03-12 17:00:00,-1.1886524807642096
2019-03-12 17:30:00,-1.3827665655589796
2019-03-12 18:00:00,-1.589535941868701
2019-03-12 18:30:00,-1.7243088020539419
2019-03-12 19:00:00,-1.5000743848355886
2019-03-12 19:30:00,-1.2722500294681593
2019-03-12 20:00:00,-1.0277118040539843
2019-03-12 20:30:00,-0.7756209367577291
2019-03-12 21:00:00,0.0
2019-03-12 21:30:00,0.0
2019-03-12 22:00:00,0.0
2019-03-12 22:30:00,0.0
2019-03-12 23:00:00,0.0
2019-03-12 23:30:00,0.0
2019-03-13 00:00:00,0.0
2019-03-13 00:30:00,0.0
2019-03-13 01:00:00,0.0
2019-03-13 01:30:00,0.0
2019-03-13 02:00:00,0.0
2019-03-13 02:30:00,0.0
2019-03-13 03:00:00,0.0
2019-03-13 03:30:00,0.0
2019-03-13 04:00:00,0.0
2019-03-13 04:30:00,0.0
2019-03-13 05:00:00,0.0
2019-03-13 05:30:00,0.0
2019-03-13 06:00:00,0.0
2019-03-13 06:30:00,0.0
2019-03-13 07:00:00,0.0
2019-03-13 07:30:00,0.0
2019-03-13 08:00:00,0.0
2019-03-13 08:30:00,0.0
2019-03-13 09:00:00,0.2671798219953081
2019-03-13 09:30:00,0.5114533926286153
2019-03-13 10:00:00,0.7829653099441305
2019-03-13 10:30:00,1.0008789228485164
2019-03-13 11:00:00,1.1999050208695963
2019-03-13 11:30:00,1.3376936451061112
2019-03-13 12:00:00,1.4345577491322055
2019-03-13 12:30:00,1.3680102484745913
2019-03-13 13:00:00,1.3100980722924762
2019-03-13 13:30:00,1.110334051900884
2019-03-13 14:00:00,0.8669869650295504
2019-03-13 14:30:00,0.5336282958061735
2019-03-13 15:00:00,0.2763085039718398
2019-03-13 15:30:00,-0.1433015235878602
2019-03-13 16:00:00,-0.4619094303918877
2019-03-13 16:30:00,-0.7676587164281781
2019-03-13 17:00:00,-1.1916667289367397
2019-03-13 17:30:00,-1.4675823493178282
2019-03-13 18:00:00,-1.6414213283432313
2019-03-13 18:30:00,-1.731900882024307
2019-03-13 19:00:00,-1.501524093580092
2019-03-13 19:30:00,-1.2947493220603297
2019-03-13 20:00:00,-1.0355964802664284
2019-03-13 20:30:00,-0.7626891450631178
